graph_family,edge_probability,num_nodes,samp_size,num_intervs,seed,method,method_label,precision,recall,fscore,ari,runtime_sec,score
erdos_renyi,0.15,100,1000,5,12,RePaRe,RePaRe,1.0,1.0,1.0,0.1051406894157094,0.1766320830211043,
erdos_renyi,0.15,100,1000,5,13,RePaRe,RePaRe,1.0,1.0,1.0,0.2024982989298722,0.0511087500490248,
erdos_renyi,0.15,100,1000,5,14,RePaRe,RePaRe,0.5714285714285714,1.0,0.7272727272727273,0.1504342876509361,0.3639759999932721,
erdos_renyi,0.15,100,1000,5,15,RePaRe,RePaRe,0.4761904761904761,1.0,0.6451612903225806,0.0400907307674432,0.2894590419018641,
erdos_renyi,0.15,100,1000,5,16,RePaRe,RePaRe,1.0,1.0,1.0,0.1899736093484203,0.1869750409387052,
erdos_renyi,0.15,100,1000,5,17,RePaRe,RePaRe,0.6666666666666666,1.0,0.8,0.1014853605679269,0.0910466250497847,
erdos_renyi,0.15,100,1000,5,18,RePaRe,RePaRe,0.6666666666666666,1.0,0.8,0.0007759976451483,0.1554294580128044,
erdos_renyi,0.15,100,1000,5,19,RePaRe,RePaRe,0.9,1.0,0.9473684210526316,0.1684313633806591,0.2268956250045448,
erdos_renyi,0.15,100,10000,5,0,RePaRe,RePaRe,0.8,1.0,0.888888888888889,0.2503292646553777,1.414917708025314,
erdos_renyi,0.15,100,10000,5,1,RePaRe,RePaRe,0.75,1.0,0.8571428571428571,0.5770479392802473,3.2072958749486133,
erdos_renyi,0.15,100,10000,5,2,RePaRe,RePaRe,0.6190476190476191,1.0,0.7647058823529412,0.3244276197827639,2.477952459012158,
erdos_renyi,0.15,100,10000,5,3,RePaRe,RePaRe,0.8571428571428571,1.0,0.923076923076923,0.2559743711836361,1.5218764159362763,
erdos_renyi,0.15,100,10000,5,4,RePaRe,RePaRe,0.7333333333333333,1.0,0.846153846153846,0.3044333590950607,1.7175990840187296,
erdos_renyi,0.15,100,10000,5,5,RePaRe,RePaRe,1.0,1.0,1.0,0.3487175534709278,1.0234923340613022,
erdos_renyi,0.15,100,10000,5,6,RePaRe,RePaRe,1.0,1.0,1.0,0.2372735636475981,0.5329984580166638,
erdos_renyi,0.15,100,10000,5,7,RePaRe,RePaRe,1.0,1.0,1.0,-0.0017676899422738,0.2588751669973135,
erdos_renyi,0.15,100,10000,5,8,RePaRe,RePaRe,0.9047619047619048,1.0,0.95,0.3735459065420492,1.7487229580292478,
erdos_renyi,0.15,100,10000,5,9,RePaRe,RePaRe,0.7619047619047619,1.0,0.8648648648648648,0.2133524808283636,1.5628666249103844,
erdos_renyi,0.15,100,10000,5,10,RePaRe,RePaRe,0.8,1.0,0.888888888888889,0.1895865388300872,3.30789591697976,
erdos_renyi,0.15,100,10000,5,11,RePaRe,RePaRe,0.8214285714285714,1.0,0.9019607843137256,0.5579323296521589,3.511585041997023,
erdos_renyi,0.15,100,10000,5,12,RePaRe,RePaRe,0.8333333333333334,1.0,0.9090909090909092,0.2550196947201289,0.7911873329430819,
erdos_renyi,0.15,100,10000,5,13,RePaRe,RePaRe,1.0,1.0,1.0,0.1533516677138081,0.5246756669366732,
erdos_renyi,0.15,100,10000,5,14,RePaRe,RePaRe,0.9,1.0,0.9473684210526316,0.3775418999760199,0.9437650420004502,
erdos_renyi,0.15,100,10000,5,15,RePaRe,RePaRe,0.6944444444444444,1.0,0.819672131147541,0.3336166704914666,2.7477869159774855,
erdos_renyi,0.15,100,10000,5,16,RePaRe,RePaRe,0.9523809523809524,1.0,0.975609756097561,0.3315626671236786,1.920282292063348,
erdos_renyi,0.15,100,10000,5,17,RePaRe,RePaRe,0.5714285714285714,1.0,0.7272727272727273,0.3196646015412405,3.1316385419340804,
erdos_renyi,0.15,100,10000,5,18,RePaRe,RePaRe,0.9,1.0,0.9473684210526316,0.2400045012686461,0.942075499915518,
erdos_renyi,0.15,100,10000,5,19,RePaRe,RePaRe,0.8333333333333334,1.0,0.9090909090909092,0.6200637246477356,0.7851942090783268,
erdos_renyi,0.15,100,100000,5,0,RePaRe,RePaRe,0.9333333333333332,1.0,0.9655172413793104,0.5487216323789101,35.395292625000366,
erdos_renyi,0.15,100,100000,5,1,RePaRe,RePaRe,0.7142857142857143,1.0,0.8333333333333333,0.6595291464524039,90.15790775000004,
erdos_renyi,0.15,100,100000,5,2,RePaRe,RePaRe,0.6666666666666666,1.0,0.8,0.4282133537544765,84.12203175000013,
erdos_renyi,0.15,100,100000,5,3,RePaRe,RePaRe,0.8571428571428571,1.0,0.923076923076923,0.3611382942855028,55.84300291699992,
erdos_renyi,0.15,100,100000,5,4,RePaRe,RePaRe,0.8928571428571429,1.0,0.9433962264150944,0.6104729286010164,69.215956,
erdos_renyi,0.15,100,100000,5,5,RePaRe,RePaRe,0.8666666666666667,1.0,0.9285714285714286,0.3650648696309359,33.66019058300026,
erdos_renyi,0.15,100,100000,5,6,RePaRe,RePaRe,0.7333333333333333,1.0,0.846153846153846,0.4092077850551888,30.73760066700015,
erdos_renyi,0.15,100,100000,5,7,RePaRe,RePaRe,1.0,1.0,1.0,0.0356634922605887,13.14408775000038,
erdos_renyi,0.15,100,100000,5,8,RePaRe,RePaRe,0.75,1.0,0.8571428571428571,0.5774434996330002,76.02830637499983,
erdos_renyi,0.15,100,100000,5,9,RePaRe,RePaRe,0.9285714285714286,1.0,0.962962962962963,0.5506319823351021,32.33027945799995,
erdos_renyi,0.15,100,100000,5,10,RePaRe,RePaRe,0.8,1.0,0.888888888888889,0.5503954260153076,37.93860120799991,
erdos_renyi,0.15,100,100000,5,11,RePaRe,RePaRe,0.8666666666666667,1.0,0.9285714285714286,0.6428019865557967,36.91269137499967,
erdos_renyi,0.15,100,100000,5,12,RePaRe,RePaRe,0.6666666666666666,1.0,0.8,0.3522193762894692,37.34839879099991,
erdos_renyi,0.15,100,100000,5,13,RePaRe,RePaRe,1.0,1.0,1.0,0.7229632471032224,24.445101917000105,
erdos_renyi,0.15,100,100000,5,14,RePaRe,RePaRe,0.6,1.0,0.7499999999999999,0.4388917379919919,19.77749908299984,
erdos_renyi,0.15,100,100000,5,15,RePaRe,RePaRe,0.6944444444444444,1.0,0.819672131147541,0.5802931494612174,66.9603736250001,
erdos_renyi,0.15,100,100000,5,16,RePaRe,RePaRe,0.6515151515151515,1.0,0.7889908256880734,0.5515584430842252,87.08064191700032,
erdos_renyi,0.15,100,100000,5,17,RePaRe,RePaRe,0.8,1.0,0.888888888888889,0.5754837537129908,28.716718791999934,
erdos_renyi,0.15,100,100000,5,18,RePaRe,RePaRe,1.0,1.0,1.0,0.5755408638386541,11.112017874999763,
erdos_renyi,0.15,100,100000,5,19,RePaRe,RePaRe,0.6,1.0,0.7499999999999999,0.6374442699784386,29.86771945800001,
erdos_renyi,0.15,200,100,5,0,RePaRe,RePaRe,1.0,1.0,1.0,0.0144885626846291,0.130844583036378,
erdos_renyi,0.15,200,100,5,1,RePaRe,RePaRe,1.0,1.0,1.0,0.003116824784068,0.0531828750390559,
erdos_renyi,0.15,200,100,5,2,RePaRe,RePaRe,0.5,0.5,0.5,0.002610222220219,0.0724314160179346,
erdos_renyi,0.15,200,100,5,3,RePaRe,RePaRe,1.0,0.0,0.0,0.1252448476357531,0.0778089578961953,
erdos_renyi,0.15,200,100,5,4,RePaRe,RePaRe,1.0,1.0,1.0,0.0432141177206647,0.0754987500840798,
erdos_renyi,0.15,200,100,5,5,RePaRe,RePaRe,0.8,1.0,0.888888888888889,-0.0019820890711797,0.1467538340948522,
erdos_renyi,0.15,200,100,5,6,RePaRe,RePaRe,1.0,1.0,1.0,-0.0008688119639006,0.0468136249110102,
erdos_renyi,0.15,200,100,5,7,RePaRe,RePaRe,0.3333333333333333,0.2,0.25,0.0633518081211819,0.0922767090378329,
erdos_renyi,0.15,200,100,5,8,RePaRe,RePaRe,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0005801379983535,0.1539913750020787,
erdos_renyi,0.15,200,100,5,9,RePaRe,RePaRe,0.875,0.7777777777777778,0.823529411764706,-0.0613038517701987,0.3505188330309465,
erdos_renyi,0.15,200,100,5,10,RePaRe,RePaRe,0.8333333333333334,0.5555555555555556,0.6666666666666667,0.002211600944047,0.1765747499885037,
erdos_renyi,0.15,200,100,5,11,RePaRe,RePaRe,0.6666666666666666,1.0,0.8,-0.023325264610991,0.1071489580208435,
erdos_renyi,0.15,200,100,5,12,RePaRe,RePaRe,1.0,1.0,1.0,-0.0218857345400658,0.1304625839693471,
erdos_renyi,0.15,200,100,5,13,RePaRe,RePaRe,1.0,0.6666666666666666,0.8,-0.0003473984952311,0.0768819589866325,
erdos_renyi,0.15,200,100,5,14,RePaRe,RePaRe,0.0,0.0,0.0,0.2201588389451656,0.1064543329412117,
erdos_renyi,0.15,200,100,5,15,RePaRe,RePaRe,0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.0005566160999889,0.1015247500035911,
erdos_renyi,0.15,200,100,5,16,RePaRe,RePaRe,0.5333333333333333,0.8421052631578947,0.653061224489796,-0.0156578885420885,0.3016214160015806,
erdos_renyi,0.15,200,100,5,17,RePaRe,RePaRe,0.7,1.0,0.8235294117647058,0.0070726842564933,0.1388412909582257,
erdos_renyi,0.15,200,100,5,18,RePaRe,RePaRe,1.0,1.0,1.0,-1.5421899968628944e-05,0.0770433750003576,
erdos_renyi,0.15,200,100,5,19,RePaRe,RePaRe,0.75,1.0,0.8571428571428571,0.0114013222792707,0.1297616249648854,
erdos_renyi,0.15,200,1000,5,0,RePaRe,RePaRe,0.5555555555555556,0.9090909090909092,0.6896551724137931,0.0232987840861365,1.1228527911007404,
erdos_renyi,0.15,200,1000,5,1,RePaRe,RePaRe,0.5555555555555556,1.0,0.7142857142857143,-0.0485643921515497,0.7155199169646949,
erdos_renyi,0.15,200,1000,5,2,RePaRe,RePaRe,1.0,1.0,1.0,0.0003188955704492,0.3694402090040967,
erdos_renyi,0.15,200,1000,5,3,RePaRe,RePaRe,0.8,0.8,0.8000000000000002,0.2192140542734038,0.7082222501048818,
erdos_renyi,0.15,200,1000,5,4,RePaRe,RePaRe,0.625,1.0,0.7692307692307693,0.0933379215416379,0.9577041250886396,
erdos_renyi,0.15,200,1000,5,5,RePaRe,RePaRe,0.6666666666666666,0.75,0.7058823529411765,-0.0027712010564478,0.9096472079399972,
erdos_renyi,0.15,200,1000,5,6,RePaRe,RePaRe,0.5,0.8333333333333334,0.625,-0.0090619794394959,0.730003708973527,
erdos_renyi,0.15,200,1000,5,7,RePaRe,RePaRe,1.0,1.0,1.0,-0.0841273184756904,0.1169014169136062,
erdos_renyi,0.15,200,1000,5,8,RePaRe,RePaRe,0.7777777777777778,0.875,0.823529411764706,-0.0040926792246282,1.0025110830320043,
erdos_renyi,0.15,200,1000,5,9,RePaRe,RePaRe,0.7142857142857143,0.4166666666666667,0.5263157894736842,-0.0716008846954601,1.16025933297351,
erdos_renyi,0.15,200,1000,5,10,RePaRe,RePaRe,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.004060710714769,0.9124768750043586,
erdos_renyi,0.15,200,1000,5,11,RePaRe,RePaRe,0.5,1.0,0.6666666666666666,-0.0126397624673642,0.2465760828927159,
erdos_renyi,0.15,200,1000,5,12,RePaRe,RePaRe,0.8571428571428571,0.8571428571428571,0.8571428571428571,-0.0303029350657062,1.0031317920656877,
erdos_renyi,0.15,200,1000,5,13,RePaRe,RePaRe,0.8333333333333334,1.0,0.9090909090909092,-0.0043906547062747,0.4532019590260461,
erdos_renyi,0.15,200,1000,5,14,RePaRe,RePaRe,0.4545454545454545,0.8333333333333334,0.5882352941176471,0.0569713563605728,0.6949166669510305,
erdos_renyi,0.15,200,1000,5,15,RePaRe,RePaRe,0.3,1.0,0.4615384615384615,0.0037473010553191,0.5112593750236556,
erdos_renyi,0.15,200,1000,5,16,RePaRe,RePaRe,0.5517241379310345,0.9411764705882352,0.6956521739130435,0.0636632295016406,1.1511558330385014,
erdos_renyi,0.15,200,1000,5,17,RePaRe,RePaRe,1.0,1.0,1.0,0.035277132527059,0.3597976249875501,
erdos_renyi,0.15,200,1000,5,18,RePaRe,RePaRe,1.0,1.0,1.0,0.0044443240394886,0.2375048750545829,
erdos_renyi,0.15,200,1000,5,19,RePaRe,RePaRe,0.5,0.5555555555555556,0.5263157894736842,0.0522482608704511,1.6226596659980714,
erdos_renyi,0.15,200,10000,5,0,RePaRe,RePaRe,0.4375,1.0,0.6086956521739131,-0.0431986834313659,8.548276833025739,
erdos_renyi,0.15,200,10000,5,1,RePaRe,RePaRe,0.5079365079365079,0.9696969696969696,0.6666666666666666,0.2068177722664923,10.202358459006064,
erdos_renyi,0.15,200,10000,5,2,RePaRe,RePaRe,1.0,1.0,1.0,0.0098777068361358,0.5373169170925394,
erdos_renyi,0.15,200,10000,5,3,RePaRe,RePaRe,0.3684210526315789,1.0,0.5384615384615384,-0.0249750536400585,4.358680667006411,
erdos_renyi,0.15,200,10000,5,4,RePaRe,RePaRe,0.3947368421052631,0.9375,0.5555555555555556,0.1120698067868568,9.909281832980923,
erdos_renyi,0.15,200,10000,5,5,RePaRe,RePaRe,0.4761904761904761,0.9090909090909092,0.6249999999999999,0.0587367560629679,9.06241612508893,
erdos_renyi,0.15,200,10000,5,6,RePaRe,RePaRe,0.2758620689655172,1.0,0.4324324324324324,-0.0140883441133306,7.590415084036067,
erdos_renyi,0.15,200,10000,5,7,RePaRe,RePaRe,0.4761904761904761,0.9090909090909092,0.6249999999999999,0.21172830799831,10.5158218749566,
erdos_renyi,0.15,200,10000,5,8,RePaRe,RePaRe,0.3,1.0,0.4615384615384615,0.0205098422517829,7.872203749953769,
erdos_renyi,0.15,200,10000,5,9,RePaRe,RePaRe,0.3333333333333333,0.6,0.4285714285714285,-0.1032048402641285,12.8970589999808,
erdos_renyi,0.15,200,10000,5,10,RePaRe,RePaRe,0.6666666666666666,1.0,0.8,-0.0243149020325578,5.030451750033535,
erdos_renyi,0.15,200,10000,5,11,RePaRe,RePaRe,0.4166666666666667,1.0,0.5882352941176471,-0.0434359954881373,4.774532458046451,
erdos_renyi,0.15,200,10000,5,12,RePaRe,RePaRe,0.3421052631578947,1.0,0.5098039215686275,-0.062059580996695,8.590284875012003,
erdos_renyi,0.15,200,10000,5,13,RePaRe,RePaRe,0.4285714285714285,1.0,0.6,-0.00535339009403,4.918615249916911,
erdos_renyi,0.15,200,10000,5,14,RePaRe,RePaRe,0.54,1.0,0.7012987012987013,0.3713625920781779,15.410642207949422,
erdos_renyi,0.15,200,10000,5,15,RePaRe,RePaRe,0.6666666666666666,1.0,0.8,0.0941462413900053,3.2820052499882877,
erdos_renyi,0.15,200,10000,5,16,RePaRe,RePaRe,0.4883720930232558,1.0,0.65625,0.0684055776891401,7.849025290925056,
erdos_renyi,0.15,200,10000,5,17,RePaRe,RePaRe,0.6,1.0,0.7499999999999999,0.0718944715607097,2.72469100006856,
erdos_renyi,0.15,200,10000,5,18,RePaRe,RePaRe,1.0,1.0,1.0,0.0459204335987973,1.4807602920336649,
erdos_renyi,0.15,200,10000,5,19,RePaRe,RePaRe,0.4117647058823529,0.7,0.5185185185185185,0.0625426972329259,5.880700959009118,
erdos_renyi,0.15,200,100000,5,0,RePaRe,RePaRe,0.3928571428571428,1.0,0.5641025641025641,0.2698671384858826,157.81513529099993,
erdos_renyi,0.15,200,100000,5,1,RePaRe,RePaRe,0.4615384615384615,1.0,0.631578947368421,0.3402602775319982,190.31075879199943,
erdos_renyi,0.15,200,100000,5,2,RePaRe,RePaRe,0.2727272727272727,1.0,0.4285714285714285,0.1665804515271491,123.6353716249996,
erdos_renyi,0.15,200,100000,5,3,RePaRe,RePaRe,0.5,1.0,0.6666666666666666,-0.0159321316847692,71.75772962500014,
erdos_renyi,0.15,200,100000,5,4,RePaRe,RePaRe,0.6428571428571429,1.0,0.782608695652174,0.0577977203589466,118.96282125000016,
erdos_renyi,0.15,200,100000,5,5,RePaRe,RePaRe,0.6,1.0,0.7499999999999999,0.1687340359708541,122.76573720899978,
erdos_renyi,0.15,200,100000,5,6,RePaRe,RePaRe,0.2045454545454545,1.0,0.339622641509434,0.1226797457575105,214.24239275000036,
erdos_renyi,0.15,200,100000,5,7,RePaRe,RePaRe,0.25,1.0,0.4,0.2972766478468492,118.07530366599984,
erdos_renyi,0.15,200,100000,5,8,RePaRe,RePaRe,0.3333333333333333,0.75,0.4615384615384615,0.1801914290380389,184.47792258400025,
erdos_renyi,0.15,200,100000,5,9,RePaRe,RePaRe,0.3142857142857143,0.7333333333333333,0.44,-0.0933431178174905,232.38053416599996,
erdos_renyi,0.15,200,100000,5,10,RePaRe,RePaRe,0.4347826086956521,1.0,0.6060606060606061,0.0225043562428239,114.92189591700026,
erdos_renyi,0.15,200,100000,5,11,RePaRe,RePaRe,0.2857142857142857,1.0,0.4444444444444445,-0.0372686536891574,95.55117700000028,
erdos_renyi,0.15,200,100000,5,12,RePaRe,RePaRe,0.4375,1.0,0.6086956521739131,-0.0356049681548693,123.9836756249997,
erdos_renyi,0.15,200,100000,5,13,RePaRe,RePaRe,0.2777777777777778,1.0,0.4347826086956522,0.1320818558985187,114.314676125,
erdos_renyi,0.15,200,100000,5,14,RePaRe,RePaRe,0.5714285714285714,1.0,0.7272727272727273,0.3834685349615334,194.1858613750001,
erdos_renyi,0.15,200,100000,5,15,RePaRe,RePaRe,0.5714285714285714,1.0,0.7272727272727273,0.1929615786498536,136.40136112500022,
erdos_renyi,0.15,200,100000,5,16,RePaRe,RePaRe,0.5,1.0,0.6666666666666666,0.3130178477331365,204.08606770799997,
erdos_renyi,0.15,200,100000,5,17,RePaRe,RePaRe,0.5714285714285714,1.0,0.7272727272727273,0.205974890470577,149.204785291,
erdos_renyi,0.15,200,100000,5,18,RePaRe,RePaRe,0.4761904761904761,1.0,0.6451612903225806,0.148333356701266,209.2217329590003,
erdos_renyi,0.15,200,100000,5,19,RePaRe,RePaRe,0.4285714285714285,1.0,0.6,0.1462604033912397,199.3233573750003,
